88,78,61,88,31,8,81,19
24,69,2,12,19,33,6,73
20,43,70,73,17,72,91,13
3,87,69,12,69,35,22,39
90,5,87,83,40,95,39,40
9,51,75,60,70,75,91,60
5,1,47,87,71,42,31,43
40,23,80,69,30,96,61,63
13,97,31,64,72,82,96,21
40,28,65,20,48,94,43,38
60,55,67,50,14,96,19,68
75,42,28,83,14,23,70,45
82,95,10,24,14,53,35,74
36,66,16,82,5,10,72,79
93,69,94,82,85,70,11,69
78,88,65,27,54,36,65,26
7,21,44,87,53,6,3,60
44,20,49,73,61,42,25,21
69,58,13,20,8,10,97,86
74,33,48,56,44,69,29,90
26,36,66,60,42,9,91,93
63,84,33,65,5,17,85,26
40,83,43,24,18,63,54,99
50,48,20,88,2,41,48,74
6,28,10,65,63,11,64,94
78,5,18,78,4,68,31,96
29,76,26,72,40,21,1,94
22,80,95,57,87,43,77,91
45,16,84,91,54,93,21,96
91,20,2,64,8,92,54,15
64,84,25,26,80,52,77,94
44,14,74,44,81,5,54,92
7,85,70,55,26,43,61,91
70,70,76,46,1,94,30,14
18,62,48,70,75,4,8,39
86,74,54,96,75,40,39,79
33,89,29,74,98,12,7,57
63,35,92,60,85,23,40,28
98,45,51,31,77,21,78,88
62,93,40,5,3,77,80,43
31,64,64,64,87,9,35,64
83,82,17,17,61,50,19,43
55,56,79,70,14,96,60,2
96,20,19,62,34,39,35,58
87,3,71,82,40,79,81,34
27,13,59,33,19,57,53,29
22,54,50,11,89,68,75,35
88,31,95,40,41,97,16,71
63,57,3,5,28,19,20,43
55,77,77,35,88,90,3,64
