55,82,68,55,3,49,37,12
3,86,99,52,68,19,75,44
41,80,90,94,4,54,60,71
62,19,9,51,27,57,10,86
12,7,26,13,73,27,6,98
31,63,34,24,27,39,94,95
74,58,29,62,76,4,39,60
13,54,27,47,13,11,72,31
81,62,52,68,71,60,25,29
52,72,77,54,41,77,44,52
66,58,1,46,29,70,12,17
84,26,57,4,91,26,42,14
50,8,75,33,58,77,49,64
57,10,90,95,19,97,37,77
41,53,88,93,2,52,78,51
17,77,47,73,67,28,93,16
4,89,79,74,5,57,8,73
76,57,17,6,34,15,25,50
50,26,29,15,33,32,70,32
7,45,83,9,57,50,25,62
34,38,96,3,49,29,69,66
17,40,70,22,27,42,61,91
86,1,59,21,39,65,62,57
33,27,4,64,39,4,81,68
87,6,42,91,38,78,16,52
36,18,48,72,94,65,29,37
85,95,27,30,70,68,96,79
40,84,2,27,77,75,4,91
46,20,62,62,13,89,55,95
51,15,71,18,25,15,65,35
92,50,41,35,21,1,4,62
9,28,52,37,52,54,87,52
9,11,68,21,4,61,83,32
15,79,74,41,3,43,16,79
52,74,29,89,71,29,78,72
53,23,27,6,71,7,35,58
62,74,59,3,82,3,76,47
41,21,81,99,65,40,34,17
98,31,61,34,16,54,10,32
89,66,73,55,18,31,38,83
82,22,2,82,1,96,43,82
25,13,50,83,5,62,46,41
98,63,60,20,9,79,9,92
38,25,39,20,42,64,24,50
64,24,52,51,8,2,90,74
92,35,32,97,75,86,75,99
15,46,20,98,25,22,70,37
52,81,61,45,11,26,14,5
46,80,35,39,32,1,43,87
7,61,41,4,8,45,61,75
