32,95,36,48,72,12,37,91
9,15,96,71,59,49,61,47
45,35,60,12,67,27,60,74
86,81,92,10,76,20,73,63
91,61,50,25,88,52,73,50
11,78,96,13,12,49,4,60
49,98,81,48,94,67,80,51
85,99,93,56,97,16,6,54
81,11,73,38,84,78,15,51
2,28,73,23,61,12,96,46
24,39,11,39,8,20,49,44
20,83,17,21,84,15,24,25
11,43,71,88,61,59,37,48
25,98,76,82,52,8,74,72
78,61,66,89,81,72,43,4
52,75,83,66,35,47,60,86
33,80,30,53,22,95,3,92
89,12,79,21,73,8,44,23
76,22,89,68,31,21,90,90
31,13,5,36,48,43,14,63
47,76,3,79,9,2,1,25
48,80,90,67,15,82,50,76
12,82,75,79,10,71,55,57
66,44,19,85,77,67,85,14
51,81,81,50,6,93,33,57
58,77,7,28,18,1,17,39
73,27,42,98,44,42,18,24
86,18,36,66,2,10,94,70
26,6,11,84,26,39,47,17
18,66,55,66,2,50,98,58
47,53,91,39,32,12,30,95
7,22,10,57,90,37,31,31
78,7,11,83,47,16,21,85
32,8,94,40,33,78,82,63
73,65,85,54,4,56,81,59
40,46,37,82,40,63,94,89
82,4,28,30,39,49,97,65
8,66,77,97,68,30,27,22
19,12,79,61,93,96,83,96
9,23,22,28,39,14,5,89
21,91,75,32,33,1,55,1
74,82,54,4,61,59,24,65
13,88,14,58,87,69,45,29
29,34,28,3,59,11,57,21
83,37,75,52,85,45,14,83
85,42,67,17,79,62,50,17
50,17,57,61,5,23,2,46
19,94,79,75,79,35,69,88
77,41,66,82,97,99,74,38
46,25,7,91,70,35,69,62
