82,22,27,71,1,22,3,86
78,72,59,5,13,33,40,60
84,47,58,14,38,18,62,38
82,1,53,80,5,14,12,67
73,87,99,78,91,47,58,38
30,90,19,94,19,96,86,15
42,78,27,80,10,83,17,75
36,35,54,86,34,62,60,23
37,26,96,87,29,47,88,82
35,58,77,47,9,60,53,35
52,49,1,23,26,67,74,61
1,35,63,94,42,33,23,56
89,80,10,13,44,42,69,68
57,72,84,31,50,96,58,63
12,88,78,58,58,20,41,67
35,82,84,69,95,79,54,64
65,97,91,29,64,53,27,89
23,82,48,48,24,55,16,39
30,69,33,90,86,63,19,44
86,93,52,55,84,44,68,65
34,58,69,98,56,50,59,22
4,80,35,51,68,1,40,97
26,39,77,82,63,71,1,16
82,46,46,13,95,8,47,70
61,58,62,34,50,70,4,37
97,73,19,89,19,64,80,31
43,64,52,94,45,44,95,60
28,14,80,92,57,17,84,96
20,34,82,26,37,34,46,53
21,35,55,80,31,79,29,20
96,52,9,89,62,11,25,56
55,60,99,3,25,20,84,68
51,23,3,45,8,97,11,95
84,25,26,87,64,66,58,34
43,66,79,10,19,6,61,24
10,47,69,53,57,73,41,23
31,73,97,68,4,74,3,77
82,9,59,20,2,74,52,41
19,25,66,59,26,3,50,33
54,6,98,77,40,29,62,49
3,17,81,96,72,2,72,67
81,68,77,39,85,59,91,66
12,72,88,85,54,19,1,5
45,78,72,5,32,97,46,95
22,23,1,93,60,96,94,57
11,57,22,53,82,93,26,81
60,1,50,76,10,62,19,84
8,92,27,1,52,15,45,2
66,79,72,66,58,63,13,20
93,44,98,14,90,52,50,68
