89,34,71,77,31,91,87,35
41,72,70,19,64,4,29,58
87,10,67,9,17,92,58,87
41,32,95,17,46,6,25,61
98,19,78,77,54,83,34,82
48,24,86,59,82,87,2,76
88,87,55,78,15,65,86,79
85,38,22,10,55,48,87,22
2,45,82,18,70,54,50,65
52,20,75,88,43,8,2,81
4,57,48,63,69,23,69,32
21,81,21,49,12,4,62,52
39,40,42,19,99,32,39,13
72,65,89,15,18,10,64,72
18,56,80,98,47,34,57,46
29,47,48,89,27,85,85,37
88,87,94,3,86,94,5,32
17,36,55,2,64,11,56,27
82,13,14,91,4,72,47,97
70,81,79,93,93,25,86,86
45,83,38,71,40,48,27,43
70,61,43,20,36,38,73,96
42,89,47,49,54,47,86,26
46,27,99,2,93,72,71,5
84,51,84,86,41,26,5,28
87,42,39,92,7,87,1,79
75,14,78,6,28,7,42,65
33,58,10,24,28,44,10,63
83,72,65,39,45,62,62,59
80,67,61,15,87,29,75,42
75,31,18,24,93,86,73,10
70,28,73,33,82,91,22,93
85,54,59,61,92,74,43,29
64,79,21,1,45,42,16,67
78,89,25,61,61,68,6,15
70,98,21,50,35,58,45,57
42,51,64,54,99,38,51,82
99,77,44,86,28,22,32,95
8,67,70,72,29,88,10,10
18,10,11,57,52,9,8,13
50,23,38,38,71,81,96,10
46,39,11,53,45,13,76,88
77,85,71,66,71,25,16,59
79,31,54,72,23,7,80,71
66,24,58,33,79,55,35,80
3,4,62,40,68,59,74,12
4,73,30,28,17,86,53,74
11,17,7,45,51,4,77,55
29,76,19,76,92,47,37,24
41,21,4,13,61,6,72,27
