13,1,19,31,22,51,65,36
96,52,66,59,61,31,47,71
15,83,53,28,86,43,83,35
46,18,27,33,83,33,49,14
48,5,39,7,54,74,15,54
95,86,44,36,63,19,25,91
52,99,88,10,76,17,77,61
69,88,65,1,20,59,37,42
30,45,80,15,82,35,59,48
86,19,71,31,4,35,67,53
84,55,75,40,37,32,61,1
57,87,15,88,61,11,12,70
31,83,66,91,94,69,57,14
50,46,90,81,69,38,55,65
56,90,19,74,42,87,75,56
96,18,47,30,80,53,94,86
56,47,4,7,61,46,70,95
31,97,52,14,64,56,20,10
72,80,7,6,13,42,29,38
86,77,17,23,35,20,13,97
28,97,36,16,48,37,30,51
83,67,30,64,87,35,43,53
50,43,84,2,12,19,17,13
92,88,98,40,74,55,85,26
10,99,9,4,95,91,69,62
47,3,9,67,62,51,25,15
58,45,46,99,68,4,99,77
42,92,76,25,24,74,80,99
36,61,58,10,62,97,63,42
24,61,38,79,72,95,68,12
32,15,22,7,61,70,2,5
32,93,29,58,94,97,63,95
92,69,66,45,55,9,32,60
85,78,76,1,57,4,88,22
57,86,79,86,89,40,7,63
75,69,63,23,82,35,16,46
80,70,4,75,38,27,15,33
95,12,69,16,85,91,89,22
37,42,26,96,19,96,18,7
60,66,96,28,7,22,76,26
77,51,19,55,74,24,84,73
41,72,50,8,1,8,44,86
78,90,32,4,93,86,16,2
49,19,67,9,98,63,50,67
33,46,39,72,12,98,92,80
85,61,1,85,51,34,54,5
32,44,58,89,20,85,75,38
13,37,76,51,6,1,14,56
77,31,90,60,20,88,84,97
89,67,34,15,80,36,95,28
