55,18,71,83,32,26,99,48
5,66,10,40,35,22,54,49
69,4,24,38,4,91,40,19
27,78,82,34,41,85,48,83
65,61,51,49,65,25,67,58
44,11,53,99,88,46,76,4
10,46,60,89,8,14,57,64
99,16,29,91,6,84,29,85
80,36,27,23,14,66,34,27
96,42,53,13,22,91,14,36
15,2,7,16,77,59,17,49
82,25,62,39,67,57,71,97
77,89,88,33,93,58,78,55
9,24,10,15,89,56,50,49
48,41,43,99,1,63,62,96
30,51,74,89,28,21,94,82
65,70,17,58,72,6,94,59
55,92,87,38,58,4,35,6
26,23,63,37,82,37,64,32
32,87,9,59,61,10,32,56
43,92,45,39,3,10,86,40
48,19,24,6,18,6,80,35
88,47,96,18,49,83,92,31
62,95,11,33,49,34,64,25
35,67,2,83,21,62,66,98
57,88,42,41,93,11,50,92
3,18,51,55,15,24,70,71
74,67,34,34,99,75,21,64
22,69,90,39,13,49,13,62
2,5,36,53,35,86,48,53
72,62,72,59,45,86,20,15
40,18,76,97,21,17,65,9
54,34,11,65,38,10,33,92
48,41,56,17,32,15,7,55
59,87,37,88,98,79,73,61
68,4,72,41,22,36,77,73
10,84,18,75,1,73,74,44
23,44,16,34,25,57,89,33
37,58,88,39,51,52,25,45
70,57,17,66,52,68,12,74
4,33,47,33,66,55,43,28
49,67,3,4,12,18,27,80
66,33,19,32,23,18,41,90
13,67,16,40,79,58,69,22
11,23,88,90,5,45,79,46
21,20,16,65,4,58,52,95
95,96,20,95,75,80,71,22
41,80,52,42,26,76,27,36
27,43,38,20,41,20,40,9
77,6,45,52,47,52,99,20
