11,44,6,46,36,90,13,44
12,11,2,13,21,91,30,7
78,42,68,84,75,22,32,95
22,64,20,60,82,42,14,81
89,91,9,90,95,17,60,20
92,72,46,91,56,68,98,14
59,30,57,14,99,28,85,54
26,36,90,23,34,10,84,98
29,75,96,58,25,63,84,80
92,80,89,39,32,49,6,68
24,44,14,9,46,91,13,55
82,8,28,95,65,39,23,22
22,72,67,59,31,71,14,36
22,65,16,72,74,67,85,26
8,65,48,89,84,76,60,14
99,85,92,79,91,87,5,48
46,51,80,85,56,78,36,85
53,2,83,25,52,63,1,22
74,99,52,85,2,93,14,33
88,80,86,53,57,13,12,64
79,75,18,12,51,21,60,46
56,5,87,25,45,48,34,51
43,42,90,24,30,59,80,89
15,28,31,49,25,45,59,46
80,14,7,58,54,78,43,95
59,24,25,64,88,55,10,15
30,34,31,59,6,55,7,16
56,27,25,90,60,81,73,47
80,91,59,85,77,78,18,68
2,72,19,67,93,30,73,85
97,20,59,43,59,40,10,96
55,88,23,53,15,67,98,8
75,73,22,7,68,69,71,21
27,27,52,76,1,82,57,32
31,49,7,12,27,37,34,49
5,23,29,96,69,27,92,54
48,75,38,44,60,48,84,29
74,80,24,25,2,73,38,67
62,2,7,2,61,13,94,26
29,78,73,72,90,8,82,88
65,20,22,54,25,95,61,82
93,8,12,94,29,4,80,51
7,23,55,82,70,47,36,3
61,73,16,96,54,31,10,55
6,11,13,46,81,83,14,35
31,44,7,49,10,71,91,1
70,56,1,89,61,67,68,81
58,36,44,76,61,38,48,56
87,59,71,32,86,36,62,26
74,85,48,23,78,42,47,85
