89,90,17,47,3,3,94,51
9,34,23,35,12,6,58,13
80,8,17,31,92,6,40,85
44,96,8,48,65,19,73,61
79,69,26,40,14,38,45,61
98,4,80,57,9,27,71,83
62,46,75,12,11,73,21,85
58,65,52,47,9,60,61,36
74,72,13,80,36,49,21,80
36,66,33,33,23,96,26,16
43,55,40,84,21,12,3,62
24,81,79,63,83,15,17,36
68,36,11,77,72,49,12,17
62,37,84,45,63,94,2,90
50,64,18,9,81,91,61,63
29,98,78,25,32,3,79,3
93,14,8,47,83,66,49,50
63,66,60,85,29,19,15,92
28,41,25,31,93,39,53,95
48,17,39,39,42,84,82,59
12,58,66,71,47,13,26,20
5,89,16,43,51,82,76,68
85,94,75,65,84,68,66,90
40,26,72,12,74,19,48,20
32,28,72,45,85,91,9,48
6,39,82,32,3,35,76,19
47,54,58,32,81,53,55,3
84,90,91,99,2,64,59,4
51,30,66,49,55,4,69,72
7,19,67,65,14,9,74,78
74,82,75,97,97,50,63,27
60,76,91,29,61,8,29,44
62,40,28,98,97,87,29,57
71,74,64,66,57,90,29,64
83,92,42,73,65,86,14,30
13,68,15,74,52,5,54,49
75,58,92,22,97,92,61,58
42,88,86,86,62,8,36,74
50,3,43,87,50,53,17,38
92,5,90,70,11,9,74,24
76,17,94,96,93,32,98,7
65,92,98,28,87,25,96,19
24,91,7,49,19,24,41,31
2,81,72,53,32,49,18,23
52,1,88,5,94,60,40,23
58,50,68,54,87,61,96,62
4,16,65,83,95,52,11,75
41,43,16,20,56,13,30,93
97,36,77,38,69,54,71,5
14,9,97,86,10,60,41,25
