23,64,52,61,39,20,99,13
47,34,17,58,47,38,27,47
35,76,43,46,25,25,29,74
52,13,66,15,89,45,93,69
83,32,58,27,50,8,5,53
40,54,18,70,91,72,67,27
63,95,22,7,5,2,95,62
96,60,35,57,92,50,69,63
94,78,99,84,5,86,2,70
7,26,34,43,52,56,80,52
26,16,67,94,30,35,54,55
86,67,9,12,70,77,31,7
56,99,81,78,65,61,16,30
20,9,34,11,60,10,82,37
91,71,86,80,29,98,50,66
50,47,22,72,28,35,79,60
20,86,25,66,3,63,91,50
81,87,43,19,64,15,42,66
18,5,37,48,21,78,94,58
14,97,88,89,18,64,2,7
75,47,54,22,30,13,42,8
66,41,55,57,35,21,37,15
48,38,78,84,43,20,57,61
85,67,99,53,78,2,11,26
10,44,31,31,41,7,32,70
68,32,55,87,57,55,83,1
9,27,78,97,68,53,56,5
37,60,56,23,79,97,70,11
55,67,81,90,6,60,97,13
68,94,3,30,96,37,17,42
68,4,93,78,71,74,45,53
54,68,31,25,14,6,63,49
89,61,8,16,96,89,81,50
74,27,50,25,81,62,61,78
19,81,47,59,31,3,87,31
91,47,32,65,44,72,22,96
96,18,3,74,52,26,42,19
61,6,92,38,21,92,20,59
65,46,88,15,11,29,20,6
25,57,18,95,71,91,74,88
12,8,5,26,88,90,35,98
11,31,71,48,69,30,88,2
88,27,95,77,9,73,58,46
66,5,25,46,77,94,81,26
69,70,35,16,33,77,69,20
1,26,8,84,70,4,10,7
16,30,46,37,87,66,60,8
25,28,53,59,78,65,94,55
12,9,31,51,2,36,41,49
91,9,56,36,91,60,57,54
