60,59,43,5,34,97,28,38
65,9,21,55,59,93,53,31
90,7,91,27,74,52,58,20
88,87,28,90,30,47,30,12
17,33,76,75,13,85,13,11
10,75,76,1,95,46,82,91
70,65,29,15,67,33,48,29
4,55,34,42,3,27,32,16
93,4,93,34,85,78,2,75
24,38,27,80,86,17,3,76
58,88,15,99,87,68,83,20
40,29,65,13,21,12,55,72
65,41,8,48,61,99,16,36
10,86,26,85,35,64,63,47
74,52,20,24,60,60,22,38
44,45,81,52,6,72,54,16
16,14,66,64,15,21,60,67
38,84,10,90,9,19,42,46
5,62,84,14,34,85,8,60
22,54,47,1,94,48,17,98
2,39,42,53,90,19,55,13
66,41,50,24,18,40,12,1
21,64,98,39,15,83,20,64
43,58,39,26,74,52,64,33
82,88,18,96,24,63,65,21
50,98,10,57,24,51,89,51
82,52,89,98,47,18,54,71
50,23,87,32,73,76,82,72
88,62,41,15,85,86,9,93
50,11,63,52,42,61,3,77
24,19,11,23,42,82,75,62
29,64,10,25,16,47,86,68
86,46,69,76,64,44,82,28
58,69,81,94,35,15,64,32
18,81,21,40,8,73,64,59
10,90,67,44,39,28,5,7
94,16,52,11,54,50,97,90
64,27,31,88,18,32,92,83
12,24,61,45,37,13,30,20
88,32,66,91,93,56,70,59
51,79,79,13,44,19,23,63
51,29,4,40,80,76,7,52
11,49,23,34,42,86,23,16
23,97,91,96,19,93,15,45
74,90,82,96,17,86,20,6
2,71,86,7,57,90,77,18
4,15,81,95,68,95,48,74
86,34,18,1,5,64,99,25
45,49,85,96,73,37,59,28
76,61,8,86,11,5,47,71
