53,56,28,33,23,76,48,94
68,94,3,12,10,31,53,19
19,67,5,28,47,52,63,27
52,76,81,36,86,4,29,79
68,61,20,74,69,7,1,56
10,84,36,7,85,82,52,54
82,90,45,39,47,38,48,96
42,96,75,92,17,3,12,3
40,37,66,77,67,42,58,7
18,42,98,22,98,41,2,24
17,13,17,63,50,96,54,49
29,61,1,89,58,31,53,2
49,58,15,76,63,64,32,27
12,61,18,28,23,79,66,2
6,76,4,45,10,4,36,98
68,82,23,60,55,99,24,37
80,48,28,4,88,6,16,90
47,64,97,91,5,83,92,95
34,34,62,32,46,61,46,53
79,29,39,44,99,11,9,79
30,5,10,77,18,77,12,78
11,56,71,59,83,4,84,38
9,26,53,11,17,14,86,66
99,24,53,26,5,18,61,46
67,98,12,86,60,71,13,79
54,94,98,83,63,71,26,34
98,16,82,96,80,21,84,81
64,61,4,69,67,51,66,98
76,71,30,82,45,79,28,99
76,87,69,94,12,43,68,42
24,70,75,24,10,19,80,98
25,81,68,83,38,25,30,71
15,35,88,1,81,21,34,72
60,48,56,94,47,27,42,46
33,90,47,98,13,77,16,42
65,76,33,22,20,81,96,72
85,6,21,61,46,60,3,93
38,63,70,1,70,77,17,43
64,17,58,53,78,27,67,66
94,17,45,95,49,84,78,32
82,87,80,72,77,61,24,60
22,15,89,83,81,35,15,88
8,76,21,67,67,84,19,69
22,77,24,99,5,77,43,39
95,74,1,63,77,34,12,71
81,87,58,74,34,61,47,77
92,40,87,62,20,72,10,65
56,60,82,64,12,44,37,63
91,23,25,22,4,10,97,75
43,62,8,99,91,76,82,11
