51,53,74,8,99,39,9,72
34,91,9,88,71,56,71,67
84,91,87,85,70,22,34,98
50,31,95,80,9,55,48,74
59,4,77,25,65,98,58,76
90,68,94,72,56,25,44,47
26,17,46,60,94,40,32,64
56,9,31,98,92,97,41,55
87,40,34,49,9,80,64,32
14,20,5,24,97,95,17,39
77,94,76,77,36,79,65,90
15,10,13,13,81,5,50,30
42,21,32,6,37,82,97,97
69,39,96,62,10,5,37,35
76,58,52,71,26,46,9,16
55,54,55,39,92,6,88,69
37,38,97,60,91,50,40,37
56,88,44,82,63,72,68,58
36,97,94,68,23,20,26,49
7,30,12,64,54,70,51,52
68,35,64,65,91,53,5,8
21,45,21,69,39,1,89,67
86,42,37,43,63,8,80,12
86,94,63,3,39,38,37,71
43,42,50,42,23,89,80,85
4,8,12,30,49,33,60,81
46,44,28,83,47,2,38,17
72,66,56,8,9,5,90,4
53,92,40,80,15,60,71,75
96,30,70,42,27,85,29,3
93,60,6,36,46,99,79,31
5,31,81,25,52,96,79,80
67,43,15,75,81,90,81,36
71,36,9,7,39,1,29,21
10,32,20,60,47,48,74,52
36,47,36,33,14,24,31,11
42,50,25,94,96,50,64,52
7,69,98,49,92,72,3,96
69,97,20,58,27,92,3,19
35,50,82,55,44,24,79,19
84,98,30,28,42,15,37,24
72,69,27,21,90,28,76,88
3,42,93,29,79,70,9,74
84,74,22,52,80,79,74,50
92,61,78,2,91,66,38,70
62,24,16,43,62,20,3,61
85,73,67,44,5,46,96,15
64,69,60,5,45,17,32,23
93,27,61,72,54,48,83,65
83,78,81,4,16,65,44,98
