46,70,18,22,19,18,92,95
39,57,8,11,78,6,89,13
24,2,17,90,99,64,70,41
75,22,10,82,8,17,91,98
65,30,62,83,39,88,70,61
91,40,2,66,27,79,9,32
42,4,16,33,40,89,28,35
28,56,75,87,74,30,53,26
54,79,58,63,15,62,61,39
56,88,67,83,71,57,86,16
1,98,65,49,88,35,38,7
3,73,59,57,50,61,89,24
65,10,63,70,51,65,94,18
61,28,74,59,75,30,20,81
38,89,29,50,27,58,39,2
17,79,98,23,25,1,64,85
98,91,87,1,74,92,16,18
18,3,92,80,97,26,53,27
63,60,49,44,23,27,30,14
78,57,44,86,31,36,34,48
46,84,34,94,31,79,88,72
12,32,14,80,29,17,12,25
54,25,59,66,21,80,95,31
8,2,91,97,69,29,54,73
64,46,99,47,5,86,82,78
80,44,14,81,85,25,69,64
85,76,65,43,45,82,44,10
58,34,37,34,8,8,58,46
30,17,69,31,12,35,44,60
81,78,66,54,72,66,29,81
64,18,6,6,92,79,34,19
36,62,29,66,47,2,88,23
4,39,40,79,14,15,76,41
59,60,23,90,53,74,91,72
84,86,85,58,6,67,58,13
15,29,80,31,73,17,1,91
31,71,38,76,16,25,32,81
36,56,48,48,13,24,60,13
99,40,84,27,67,47,81,16
49,45,53,85,99,47,44,36
98,32,26,32,77,45,97,1
56,35,10,88,90,48,46,16
67,57,97,8,13,12,65,60
57,29,12,19,70,38,4,42
63,83,86,19,75,27,26,2
91,59,2,84,38,24,19,8
14,95,96,19,27,87,1,59
81,63,19,40,94,32,86,27
39,10,83,9,52,95,41,31
43,60,64,71,40,57,75,41
