30,15,54,71,90,44,58,27
96,68,92,98,33,25,3,75
63,20,85,28,10,55,63,40
76,4,74,77,74,19,37,34
62,94,21,38,8,21,79,96
17,51,7,88,20,4,66,14
60,34,24,66,8,57,12,21
73,87,84,67,48,79,11,64
2,90,16,11,53,61,74,24
31,77,36,59,57,7,71,59
93,27,67,34,54,22,35,25
20,94,46,10,7,73,26,31
94,25,20,19,99,18,61,71
76,88,67,73,30,86,44,10
7,51,94,55,87,18,27,75
49,64,1,56,83,24,80,44
23,89,32,7,96,28,9,86
33,29,97,90,79,92,64,31
59,34,25,62,58,1,41,52
62,62,86,33,34,75,75,12
25,28,42,22,85,32,38,30
93,44,2,70,97,96,85,66
61,11,18,50,72,44,55,63
4,47,47,63,94,56,91,87
98,82,59,47,20,53,80,6
86,21,56,51,35,14,96,42
21,31,68,66,42,38,19,85
5,7,68,94,25,41,51,42
28,19,99,51,78,32,55,90
59,65,16,85,40,37,80,53
56,36,52,88,78,94,47,88
61,83,2,33,57,24,27,25
93,39,37,93,24,66,73,38
68,69,78,83,15,41,80,85
24,78,75,26,34,88,32,56
38,88,21,76,97,45,37,23
1,12,39,39,21,1,78,45
98,26,86,21,21,29,78,72
61,57,17,95,23,47,75,18
37,98,48,23,97,91,50,22
40,18,83,6,67,15,8,53
81,12,16,82,24,97,22,33
11,34,68,61,15,80,71,32
81,98,29,56,40,98,86,18
81,12,71,45,54,52,71,74
35,54,71,33,89,36,16,7
51,26,45,50,56,72,37,73
41,74,63,16,42,26,74,68
5,52,84,13,92,81,45,69
82,30,11,92,40,21,32,80
