48,40,4,7,34,55,14,6
35,85,45,95,5,88,46,52
81,36,49,52,91,59,2,83
92,29,5,27,14,38,41,89
12,81,21,72,88,71,51,52
11,80,99,8,23,30,3,7
2,87,82,39,48,83,6,9
29,89,34,13,92,71,88,75
85,69,66,52,40,51,89,41
12,21,3,13,30,61,36,37
10,73,17,8,19,73,75,83
51,4,60,92,66,28,70,49
46,16,9,79,66,79,6,85
95,64,23,65,11,19,83,64
24,21,13,33,23,95,91,81
37,76,39,92,77,68,82,21
84,24,29,21,67,47,87,76
39,3,98,53,20,35,75,42
63,77,37,30,19,45,18,79
22,75,52,99,4,49,46,22
99,98,62,66,44,97,1,87
44,72,51,14,64,28,38,32
6,73,10,39,60,43,84,93
73,94,82,28,56,84,50,97
22,53,32,95,72,99,48,25
52,14,45,69,36,39,28,67
61,23,17,88,68,20,29,36
52,7,22,16,9,38,41,98
39,87,75,34,49,2,51,82
49,80,3,48,51,64,71,16
80,85,20,28,26,78,38,46
60,76,7,77,60,73,83,31
6,29,62,58,17,43,21,98
60,96,58,13,7,10,75,26
17,67,74,59,83,83,25,53
68,70,98,75,27,12,90,34
31,38,82,72,7,96,79,9
19,12,85,18,14,50,95,56
58,11,69,71,67,11,59,91
19,91,82,84,44,93,53,51
9,79,87,50,57,21,72,28
59,54,76,81,56,1,78,45
33,91,14,84,23,83,85,91
47,2,24,29,63,60,50,34
17,56,66,10,73,6,78,16
91,82,12,87,2,6,28,31
99,89,31,28,97,3,31,75
38,8,19,65,9,71,44,25
87,82,84,59,29,34,56,38
50,28,1,23,74,22,99,4
