83,80,20,61,11,90,86,97
80,86,69,99,35,8,92,26
35,89,28,57,98,62,74,4
79,78,73,90,13,2,88,48
56,68,26,47,24,62,49,8
57,74,54,40,82,60,26,39
32,66,27,43,47,52,54,23
92,55,50,41,3,67,83,95
14,99,70,21,92,81,31,57
37,16,3,10,40,11,83,55
52,33,69,86,14,76,45,24
90,26,39,85,7,70,19,6
44,48,96,20,93,96,95,65
53,97,98,13,83,43,79,16
28,63,1,47,10,48,42,29
97,52,25,48,97,72,17,81
44,12,43,7,35,52,68,53
10,74,55,61,91,11,96,13
36,71,49,70,28,27,54,15
84,99,20,45,65,47,71,52
49,87,94,36,75,90,8,51
81,45,75,62,60,10,35,95
29,47,18,90,47,40,36,17
67,64,52,22,39,47,35,21
71,63,53,38,88,1,70,28
86,12,75,22,1,15,4,55
14,5,83,90,73,74,52,23
3,24,88,38,3,5,14,41
15,6,70,26,56,68,34,72
45,54,83,5,61,50,98,80
66,30,81,73,8,7,28,21
90,50,34,49,7,41,27,51
76,44,85,66,76,54,18,27
3,30,21,6,50,45,73,80
72,88,22,52,4,42,65,53
9,84,82,15,99,51,15,48
85,23,6,39,35,37,84,42
6,34,96,9,24,40,36,97
74,24,95,28,47,51,6,59
95,24,31,93,77,8,1,23
62,27,91,87,55,77,36,40
35,10,6,27,22,30,70,36
75,39,31,70,96,58,43,48
65,7,95,32,67,34,71,93
83,11,5,36,65,49,34,63
55,62,18,18,71,98,68,55
25,63,62,6,12,94,28,24
83,97,55,21,78,45,95,59
48,45,87,40,63,81,24,68
25,17,27,11,82,13,75,5
