67,47,54,17,41,48,90,69
68,15,80,66,83,65,70,42
47,57,45,83,57,25,99,15
82,54,6,79,10,76,81,68
92,55,12,13,17,56,77,92
8,58,79,33,51,9,46,52
79,92,29,88,35,41,6,1
80,78,9,78,90,83,20,36
99,93,17,31,99,21,18,94
70,63,46,92,21,89,93,68
96,47,70,54,21,12,48,15
82,53,62,56,55,95,86,73
43,38,93,41,25,79,23,41
60,34,3,91,86,98,91,51
38,84,57,70,61,63,51,75
74,66,16,69,48,92,11,89
99,38,85,10,96,81,57,43
89,45,97,93,70,39,28,88
35,67,58,41,45,13,53,23
19,12,54,11,20,53,94,46
77,48,65,57,79,30,43,38
39,92,72,20,41,30,81,20
89,3,3,91,93,99,12,44
30,21,60,97,68,67,27,94
53,59,42,94,63,84,79,97
83,5,12,79,32,37,57,78
6,18,82,81,94,35,29,66
13,4,81,34,4,72,1,7
67,59,83,12,35,57,40,14
74,15,52,26,96,96,89,4
60,57,43,57,62,37,84,5
78,56,36,11,20,21,35,75
52,54,3,28,56,82,82,55
34,32,62,19,55,93,33,64
95,53,33,22,8,50,92,17
50,53,26,98,24,92,47,12
48,36,47,57,35,27,16,40
54,74,51,38,99,43,24,17
78,98,56,26,46,35,29,73
20,37,30,59,92,19,90,28
41,74,53,77,64,74,91,42
38,39,96,22,57,14,86,35
72,33,22,4,52,84,61,34
36,10,59,31,7,32,46,28
86,64,97,48,90,65,2,93
12,13,3,3,69,67,88,61
63,31,29,53,16,12,16,61
40,12,66,94,21,57,91,2
63,91,99,66,35,54,9,13
87,69,22,22,98,63,97,39
