47,10,97,41,58,26,35,29
20,22,5,10,1,47,55,98
56,23,73,95,84,99,64,24
95,53,11,40,92,69,27,35
68,83,62,44,83,56,84,6
18,7,63,62,40,55,4,62
41,17,77,61,73,83,22,63
48,1,10,29,5,39,87,20
93,97,76,96,2,3,54,95
4,94,16,46,45,11,56,22
31,30,14,46,7,18,24,76
59,91,20,7,42,11,29,62
66,90,87,53,59,16,65,39
69,76,35,66,82,41,87,97
82,44,43,72,75,80,45,67
44,69,8,78,99,29,59,41
42,97,89,46,77,5,71,53
29,98,19,89,10,78,14,95
31,73,76,30,1,81,82,36
82,4,20,44,75,55,63,2
86,74,99,7,95,1,8,28
48,79,62,17,7,29,96,29
92,85,82,13,72,33,74,68
94,4,11,55,57,32,36,3
71,44,85,92,48,98,64,76
64,23,72,75,98,35,65,73
51,95,11,1,35,32,62,68
48,7,76,61,12,42,68,19
46,63,83,89,39,8,37,97
84,50,9,59,30,50,51,77
20,35,34,66,67,5,51,34
80,63,92,74,94,38,49,91
66,67,95,29,32,52,26,60
11,51,76,72,84,95,54,13
57,84,17,3,55,10,59,97
11,99,11,92,43,6,24,77
3,10,23,55,1,56,36,65
12,45,82,90,5,21,62,94
7,71,33,18,59,60,19,64
1,3,55,72,26,60,79,63
77,27,78,7,4,70,56,29
57,85,59,45,29,27,59,9
54,80,36,81,68,98,38,51
74,22,49,31,75,91,69,89
38,32,86,45,47,58,29,82
92,88,69,40,74,89,29,62
24,88,91,35,79,98,91,23
30,5,21,90,12,21,95,19
58,67,6,77,35,46,54,60
55,50,14,85,72,71,79,80
