32,19,60,91,33,59,84,93
62,98,43,69,59,35,53,6
51,71,83,73,80,84,54,3
61,95,3,18,30,39,70,65
88,54,69,1,27,73,20,28
42,50,36,92,86,72,69,33
29,79,39,36,20,54,89,72
90,48,56,60,52,84,88,39
84,15,44,89,41,8,52,4
11,41,77,10,67,2,79,53
24,89,17,45,88,3,68,65
26,33,79,22,5,16,62,41
94,6,53,72,54,1,74,28
42,95,94,66,17,39,72,58
98,17,9,77,33,94,70,27
81,85,82,30,26,35,46,50
86,35,21,76,79,74,83,81
95,78,1,78,7,72,62,90
2,92,12,80,43,20,58,50
84,79,45,94,28,74,64,52
10,49,39,87,6,43,47,53
22,63,11,62,56,73,48,6
14,13,69,12,58,69,1,60
6,2,41,26,79,8,30,12
28,3,27,7,11,67,15,59
60,60,25,74,3,12,81,58
75,74,15,74,77,1,97,82
13,91,25,40,9,32,26,31
63,45,99,87,88,78,85,77
78,46,39,68,69,4,85,52
16,82,42,18,51,11,53,76
87,27,16,65,42,80,98,25
88,51,57,63,63,20,19,89
49,91,50,21,22,75,98,89
9,23,82,52,21,70,27,8
53,1,67,81,99,63,53,74
76,44,99,98,53,20,58,62
86,43,58,92,36,15,73,97
26,10,95,35,9,65,18,94
80,84,58,3,81,58,81,61
1,42,82,88,85,35,88,14
81,59,12,39,71,43,22,10
32,38,56,24,42,78,66,30
80,61,36,35,42,51,32,53
44,19,44,41,4,70,85,84
69,2,8,91,58,47,46,67
12,51,67,42,47,41,83,29
65,80,18,70,42,80,78,83
44,2,59,74,86,91,51,93
41,37,77,29,35,51,53,50
