80,59,28,78,20,34,38,44
83,51,75,55,94,67,79,89
19,20,41,83,70,54,94,73
21,15,64,64,20,97,36,31
3,28,31,89,85,13,74,21
48,43,30,40,76,25,49,6
46,76,60,84,71,30,62,14
52,31,71,23,23,85,85,64
50,93,18,80,20,60,70,78
76,78,89,58,98,59,2,53
94,70,23,57,57,63,10,44
40,78,77,61,46,12,91,14
97,87,46,43,35,25,37,20
1,45,74,10,99,35,18,14
95,67,61,78,23,78,61,78
99,41,58,13,46,56,68,89
58,31,89,19,70,54,97,91
73,11,35,95,36,29,17,17
12,63,13,73,63,10,58,40
14,87,55,8,49,57,28,30
44,80,70,33,78,59,59,69
94,83,52,47,89,24,29,33
45,96,52,82,18,2,12,19
17,67,48,40,80,22,97,22
37,79,78,12,77,55,82,3
68,60,63,94,97,31,33,22
3,8,58,42,29,22,56,69
85,30,16,10,49,95,70,56
10,43,93,74,59,72,27,22
40,29,74,69,37,84,98,31
66,15,63,29,13,8,99,41
61,80,89,78,17,31,89,91
55,10,53,80,43,67,79,30
22,60,54,16,84,81,37,77
83,5,40,20,99,94,71,93
75,28,14,52,45,35,67,16
94,17,8,68,67,53,85,34
52,38,90,65,57,30,48,54
52,62,31,45,49,22,79,38
86,44,89,5,66,75,81,89
31,34,33,18,50,70,11,1
57,52,87,49,20,81,3,47
12,35,67,83,24,93,85,83
51,72,3,47,79,39,96,83
79,3,99,76,30,17,16,26
79,93,38,96,86,58,24,6
5,62,50,32,29,8,64,71
82,46,4,36,56,43,82,84
75,28,85,16,69,22,2,54
63,41,11,6,2,39,24,96
