12,65,21,85,74,31,9,11
50,78,15,60,85,62,65,65
21,43,59,99,26,46,18,98
27,24,73,32,88,41,8,37
57,32,74,24,62,65,61,73
23,15,3,34,10,86,86,62
64,31,35,35,98,83,52,73
83,15,26,73,86,22,82,18
74,30,45,91,94,33,16,40
45,76,43,11,66,33,93,63
38,59,47,35,72,94,18,37
70,16,43,82,55,15,96,93
72,63,77,10,17,80,4,82
77,45,58,54,54,91,2,29
58,37,91,14,54,29,14,28
57,9,8,65,52,52,2,49
57,78,33,72,90,26,22,49
82,10,56,19,16,19,40,15
36,69,48,71,68,64,17,33
51,62,20,61,21,54,48,49
65,36,19,49,76,74,54,90
11,95,63,39,90,21,40,12
88,93,98,95,12,78,28,32
28,66,68,65,14,55,56,36
22,40,85,55,66,40,62,19
21,34,40,19,55,92,74,36
12,88,49,70,21,60,55,55
73,36,50,90,65,42,39,52
49,55,23,53,22,63,7,53
5,47,59,27,72,45,25,51
8,46,31,69,96,71,4,61
69,61,60,50,46,13,73,88
2,55,36,99,47,70,81,81
98,86,60,76,18,7,54,53
60,9,24,10,13,75,9,28
24,52,54,27,17,38,35,60
92,62,32,67,18,96,2,3
23,5,49,64,59,27,44,70
17,39,2,28,90,79,55,55
84,32,12,32,69,10,61,28
79,15,88,50,99,72,42,43
86,98,54,70,32,56,87,3
81,24,45,87,15,83,64,88
39,40,9,79,23,91,66,93
70,76,42,93,61,68,3,43
64,37,63,3,60,58,46,73
59,12,39,13,20,87,20,66
2,71,26,45,98,44,10,74
56,25,23,60,73,46,10,86
34,71,69,51,95,25,6,42
