47,89,50,87,4,23,6,93
19,17,7,23,39,47,91,44
84,54,18,52,92,39,58,87
93,27,98,75,74,88,18,4
1,88,16,52,86,58,50,16
67,68,58,36,55,90,72,46
93,60,60,28,96,91,35,17
69,44,63,29,92,29,60,53
12,93,50,69,33,70,93,86
78,4,76,99,24,30,42,85
57,85,28,25,23,61,92,67
9,81,15,22,32,35,76,90
13,93,47,65,85,83,10,64
70,84,50,9,29,57,82,15
35,74,17,9,44,64,85,48
39,81,35,66,30,97,81,64
92,12,70,5,17,7,47,48
84,28,33,24,66,96,96,95
58,55,99,75,32,72,79,86
38,38,71,97,47,1,54,69
30,24,99,88,12,92,48,84
78,61,82,31,61,89,55,15
62,78,13,56,75,43,37,90
64,61,29,28,56,40,84,82
48,25,75,79,2,87,54,23
21,44,45,22,18,87,14,14
91,86,44,32,73,87,6,7
15,67,34,37,73,28,54,45
10,12,84,47,76,33,58,37
42,57,77,59,57,60,43,53
30,95,55,85,47,89,61,29
48,47,21,57,79,25,39,64
75,52,10,24,58,13,49,92
73,2,23,27,31,44,86,7
85,83,72,77,94,84,21,85
64,37,52,34,75,26,93,60
65,6,16,28,39,70,13,66
27,79,54,13,73,94,23,7
93,74,60,90,82,31,2,23
23,15,78,24,84,82,2,8
59,85,16,3,12,15,99,86
84,47,75,98,43,43,3,11
16,89,94,36,56,18,25,40
16,95,3,19,99,80,70,11
45,92,99,22,58,39,34,61
87,62,97,8,44,66,14,71
34,47,73,71,83,28,24,18
81,45,35,9,74,21,96,60
99,23,23,49,33,18,88,48
68,82,13,17,19,3,74,8
