99,1,74,50,69,61,56,62
76,86,92,26,17,90,90,41
5,8,85,34,24,15,87,3
32,76,10,65,48,84,17,18
53,6,95,76,60,70,75,56
35,66,18,19,99,14,79,82
23,25,28,69,76,30,69,22
57,94,88,71,78,56,58,6
84,82,64,20,93,66,74,9
22,13,63,70,78,35,15,73
93,84,96,33,66,80,58,67
52,56,27,22,49,2,18,79
82,25,23,90,4,49,25,72
19,41,37,79,96,63,8,28
37,67,2,28,68,20,59,26
33,65,52,39,96,97,34,19
62,63,5,3,95,64,29,20
77,85,15,24,66,10,80,22
63,10,32,2,62,75,10,82
14,51,81,6,1,62,8,73
90,90,16,12,41,29,77,32
36,60,4,34,91,22,63,11
67,64,16,71,44,18,87,62
40,18,28,12,46,21,65,63
93,71,73,35,79,6,50,34
86,28,38,31,63,60,39,48
90,25,6,95,14,6,58,53
96,57,24,19,21,95,98,88
55,66,23,57,17,49,96,10
81,6,35,17,11,36,97,76
42,88,74,41,29,93,84,41
5,70,20,91,10,22,89,98
29,10,99,57,2,61,96,68
49,4,37,19,16,86,49,85
84,76,85,2,87,56,26,16
81,92,66,96,73,21,49,22
21,58,52,55,5,64,71,70
47,11,25,48,96,85,78,63
1,41,89,32,80,16,72,95
26,92,35,44,93,7,59,58
56,80,47,20,66,73,7,29
76,48,53,16,27,74,97,36
94,93,19,17,75,86,88,23
91,78,8,96,43,18,63,21
91,6,15,17,48,69,23,29
75,38,44,96,38,6,47,97
8,2,71,46,69,28,32,60
18,63,25,81,32,8,22,65
66,47,99,69,84,64,66,6
38,6,58,13,54,2,61,43
