69,50,59,14,84,30,3,37
29,3,54,96,61,70,11,18
72,46,27,94,5,49,9,61
8,61,28,76,31,59,1,46
29,61,95,10,52,23,34,16
60,58,58,57,84,72,66,44
26,33,66,71,99,87,81,95
71,49,55,3,62,54,54,55
94,88,89,51,93,99,40,75
70,2,6,57,17,35,85,89
1,78,42,7,70,39,48,52
75,29,44,26,96,86,60,57
91,38,35,58,9,64,45,96
61,47,80,94,72,6,41,7
17,82,49,10,53,42,21,47
1,23,40,19,49,55,6,82
79,3,30,7,48,82,16,91
89,77,3,2,14,75,46,59
77,58,80,81,2,63,18,78
81,26,23,34,45,52,45,84
15,90,32,14,11,71,23,91
39,24,45,28,71,8,50,49
99,58,89,62,23,72,74,12
94,83,39,42,94,92,34,14
56,9,33,32,95,34,94,67
18,77,77,82,40,59,5,92
11,56,71,69,30,68,12,30
58,8,56,96,47,64,81,65
45,99,43,42,28,96,65,78
55,58,72,72,40,72,73,3
75,1,42,16,15,19,79,33
60,71,25,2,17,61,3,6
78,84,82,14,17,12,33,21
46,58,94,73,13,62,20,17
35,1,66,68,2,60,87,20
20,49,1,22,11,69,56,56
96,4,74,67,75,56,88,98
43,32,56,39,26,29,69,45
49,63,7,13,37,98,13,99
27,21,40,90,59,45,66,34
24,21,71,68,70,45,83,72
59,70,13,63,99,53,57,49
19,73,2,62,47,36,3,75
51,88,50,66,71,98,23,82
59,15,2,85,46,72,99,20
92,28,42,73,49,60,33,43
57,15,9,70,2,7,96,68
83,98,7,42,98,14,94,44
82,99,28,79,14,10,40,24
76,59,95,11,42,32,46,56
