3,26,1
7,38,1
11,9,1
14,10,1
19,13,1
22,6,1
28,8,1
29,33,1
42,9,1
43,40,1
45,4,1
52,38,1
55,18,1
77,44,1
79,20,1
20,49,2
23,53,2
30,23,2
32,14,2
47,9,2
48,18,2
58,15,2
62,48,2
72,7,2
75,19,2
76,14,2
80,47,2
4,7,3
5,13,3
25,15,3
33,27,3
36,3,3
38,29,3
39,37,3
41,4,3
46,3,3
49,41,3
50,3,3
51,10,3
54,4,3
56,35,3
60,31,3
65,8,3
66,3,3
69,17,3
71,7,3
74,17,3
1,21,4
8,14,4
10,24,4
15,3,4
18,45,4
24,34,4
27,22,4
31,22,4
35,7,4
37,48,4
53,20,4
59,40,4
61,2,4
63,9,4
2,7,5
6,6,5
9,38,5
12,41,5
13,44,5
16,35,5
17,16,5
21,15,5
26,10,5
34,4,5
40,1,5
44,4,5
57,10,5
64,25,5
67,17,5
68,4,5
70,7,5
73,14,5
78,16,5
