2,21,1
15,2,1
19,37,1
21,22,1
22,8,1
28,18,1
30,10,1
34,7,1
37,3,1
39,35,1
43,17,1
46,1,1
49,19,1
55,45,1
61,26,1
65,4,1
67,15,1
80,6,1
1,12,2
4,19,2
6,8,2
13,29,2
25,79,2
27,24,2
33,11,2
35,15,2
41,6,2
51,13,2
53,1,2
54,5,2
66,7,2
68,45,2
69,11,2
74,13,2
7,5,3
8,35,3
9,2,3
11,4,3
12,12,3
14,4,3
16,41,3
17,3,3
47,1,3
48,8,3
50,26,3
57,6,3
64,69,3
70,34,3
75,16,3
77,26,3
3,13,4
5,30,4
10,13,4
23,11,4
24,28,4
32,22,4
36,25,4
42,33,4
59,33,4
76,30,4
78,26,4
79,30,4
18,43,5
20,10,5
26,6,5
29,5,5
31,11,5
38,6,5
40,12,5
44,1,5
45,1,5
52,35,5
56,12,5
58,15,5
60,13,5
62,4,5
63,45,5
71,25,5
72,39,5
73,10,5
