4,32,1
6,6,1
9,31,1
11,19,1
14,11,1
21,45,1
38,6,1
53,13,1
59,31,1
70,17,1
79,57,1
1,3,2
17,13,2
24,4,2
31,5,2
37,37,2
40,17,2
46,20,2
51,2,2
54,36,2
56,5,2
57,33,2
63,79,2
68,8,2
71,3,2
3,21,3
7,28,3
8,3,3
15,3,3
16,9,3
18,3,3
22,20,3
23,13,3
27,10,3
30,2,3
33,9,3
34,11,3
39,21,3
61,9,3
65,30,3
69,13,3
72,28,3
76,31,3
5,16,4
19,6,4
26,29,4
29,8,4
35,15,4
43,6,4
49,7,4
52,16,4
58,20,4
60,7,4
66,6,4
67,42,4
75,22,4
77,10,4
78,11,4
80,47,4
2,3,5
10,12,5
12,1,5
13,25,5
20,17,5
25,12,5
28,6,5
32,20,5
36,29,5
41,3,5
42,29,5
44,3,5
45,24,5
47,9,5
48,24,5
50,10,5
55,1,5
62,4,5
64,12,5
73,19,5
74,5,5
