2,38,1
3,8,1
8,9,1
12,27,1
20,41,1
21,8,1
23,5,1
43,17,1
46,22,1
50,4,1
54,21,1
58,1,1
59,13,1
60,45,1
71,4,1
76,1,1
4,16,2
5,27,2
6,7,2
11,27,2
18,2,2
28,42,2
33,2,2
35,24,2
44,7,2
47,8,2
48,30,2
53,10,2
55,17,2
72,3,2
74,2,2
78,41,2
1,35,3
7,52,3
17,8,3
25,1,3
27,60,3
38,6,3
40,13,3
41,20,3
49,18,3
57,14,3
64,6,3
68,9,3
69,12,3
80,10,3
9,42,4
10,20,4
13,16,4
14,3,4
16,3,4
29,29,4
30,9,4
36,13,4
37,10,4
39,5,4
42,27,4
56,4,4
62,3,4
63,26,4
65,4,4
70,14,4
73,30,4
79,6,4
15,4,5
19,7,5
22,3,5
24,27,5
26,35,5
31,5,5
32,4,5
34,29,5
45,10,5
51,20,5
52,39,5
61,17,5
66,1,5
67,40,5
75,7,5
77,16,5
