2,20,1
4,1,1
16,12,1
21,1,1
23,8,1
26,1,1
30,18,1
31,54,1
34,18,1
43,36,1
63,17,1
65,46,1
66,14,1
74,18,1
76,6,1
1,24,2
6,2,2
11,36,2
13,19,2
14,14,2
25,4,2
27,5,2
56,51,2
57,4,2
58,18,2
62,7,2
64,26,2
67,43,2
73,9,2
77,6,2
78,2,2
12,26,3
17,18,3
22,12,3
24,38,3
29,6,3
36,30,3
49,2,3
50,40,3
54,4,3
55,9,3
61,12,3
68,6,3
72,2,3
75,21,3
79,35,3
80,7,3
10,29,4
15,16,4
20,23,4
33,14,4
35,4,4
37,16,4
38,30,4
39,6,4
40,8,4
41,14,4
42,33,4
45,4,4
46,1,4
52,28,4
60,7,4
70,37,4
3,21,5
5,4,5
7,1,5
8,54,5
9,7,5
18,7,5
19,12,5
28,2,5
32,8,5
44,31,5
47,22,5
48,36,5
51,4,5
53,4,5
59,53,5
69,2,5
71,2,5
