2,15,1
12,16,1
18,11,1
20,32,1
23,17,1
34,38,1
36,2,1
39,34,1
41,7,1
51,11,1
53,27,1
54,18,1
62,7,1
63,24,1
69,30,1
8,61,2
13,13,2
19,9,2
24,27,2
26,63,2
33,5,2
42,21,2
45,7,2
50,8,2
57,16,2
70,40,2
71,18,2
73,2,2
1,22,3
3,23,3
7,6,3
15,16,3
16,9,3
22,59,3
25,5,3
31,55,3
44,1,3
52,11,3
61,3,3
66,14,3
72,31,3
74,12,3
75,6,3
76,5,3
80,11,3
4,2,4
5,8,4
6,2,4
11,20,4
14,3,4
21,32,4
27,25,4
29,18,4
30,18,4
32,12,4
37,10,4
38,56,4
40,6,4
43,14,4
46,21,4
47,6,4
59,14,4
65,5,4
67,9,4
9,30,5
10,30,5
17,25,5
28,33,5
35,1,5
48,6,5
49,9,5
55,8,5
56,33,5
58,22,5
60,4,5
64,14,5
68,6,5
77,13,5
78,51,5
79,1,5
