25,10,1
38,13,1
42,11,1
50,1,1
61,10,1
63,18,1
72,24,1
75,1,1
79,9,1
86,5,1
87,2,1
12,2,2
19,1,2
22,2,2
31,15,2
35,22,2
37,1,2
44,3,2
52,9,2
66,9,2
93,41,2
2,4,3
9,1,3
16,3,3
23,14,3
27,23,3
33,3,3
34,7,3
39,7,3
48,4,3
56,10,3
68,3,3
69,13,3
89,2,3
94,8,3
95,2,3
4,3,4
7,19,4
8,5,4
21,37,4
30,9,4
46,4,4
65,8,4
83,18,4
85,2,4
14,15,5
24,9,5
26,7,5
29,15,5
32,16,5
36,4,5
55,5,5
62,8,5
64,5,5
78,14,5
98,7,5
1,33,6
6,1,6
17,11,6
20,2,6
28,20,6
40,12,6
41,4,6
54,4,6
58,7,6
59,2,6
67,2,6
90,2,6
99,5,6
10,3,7
11,3,7
15,38,7
45,13,7
47,6,7
51,1,7
70,4,7
77,3,7
81,8,7
84,18,7
97,7,7
3,1,8
13,1,8
49,3,8
57,14,8
76,46,8
80,19,8
91,21,8
5,21,9
60,30,9
71,4,9
73,3,9
82,38,9
96,8,9
18,2,10
43,26,10
53,4,10
74,1,10
88,19,10
92,2,10
100,51,10
