5,14,1
6,1,1
34,7,1
41,14,1
48,9,1
56,12,1
74,4,1
84,13,1
88,2,1
96,24,1
3,2,2
9,8,2
46,6,2
49,5,2
51,3,2
54,10,2
66,1,2
67,9,2
76,2,2
87,10,2
89,28,2
92,15,2
8,5,3
13,11,3
14,6,3
15,8,3
33,7,3
43,17,3
55,18,3
61,11,3
86,4,3
93,13,3
7,5,4
17,18,4
25,1,4
27,3,4
32,4,4
39,4,4
42,18,4
52,13,4
57,2,4
59,15,4
72,11,4
75,6,4
1,24,5
19,3,5
28,2,5
29,3,5
37,20,5
63,16,5
71,16,5
77,4,5
79,2,5
95,5,5
100,4,5
18,3,6
26,8,6
30,4,6
40,7,6
60,28,6
69,17,6
73,11,6
80,3,6
85,15,6
10,4,7
20,11,7
21,19,7
53,40,7
62,3,7
81,11,7
82,2,7
94,1,7
97,9,7
2,42,8
22,1,8
23,15,8
50,3,8
64,38,8
4,22,9
11,13,9
12,2,9
16,8,9
24,10,9
31,4,9
38,6,9
78,16,9
83,2,9
98,2,9
99,14,9
35,4,10
36,12,10
44,7,10
45,17,10
47,3,10
58,12,10
65,9,10
68,7,10
70,1,10
90,13,10
91,14,10
