17,45,30,88,24
4,61,17,54,37
2,88,32,98,74
95,54,2,95,80
70,3,26,15,43
28,38,97,35,14
2,96,35,45,66
39,73,91,27,58
73,37,22,64,71
6,42,14,35,90
6,62,8,28,51
30,1,14,60,25
19,96,78,59,51
91,40,92,3,9
96,21,46,15,25
16,21,18,48,88
29,45,46,76,49
40,47,48,47,20
13,86,28,17,79
45,84,38,57,99
3,58,24,93,89
37,29,13,43,11
62,2,74,6,67
26,92,94,9,33
92,27,23,21,54
27,77,92,46,24
11,22,34,19,21
69,68,29,96,86
62,43,23,7,72
71,60,56,93,81
90,63,24,61,45
3,6,95,24,30
16,45,41,72,17
83,33,9,11,22
80,93,66,72,4
80,43,11,87,62
45,15,40,92,8
10,83,90,62,19
32,35,33,66,74
91,50,76,35,8
