33,23,69,28,5
30,42,67,4,95
48,79,55,84,81
64,27,38,70,53
75,12,71,86,41
81,61,55,27,71
68,94,2,17,19
91,83,19,96,11
69,64,35,51,84
41,29,80,71,23
46,32,48,41,76
53,67,17,66,59
27,70,77,25,52
41,92,94,32,10
79,74,84,17,15
34,35,9,79,28
94,63,22,98,84
26,95,27,50,68
7,46,28,46,15
64,65,55,24,60
31,91,74,74,11
86,58,45,65,55
31,87,88,53,75
14,69,46,94,69
93,4,10,74,63
95,6,81,54,62
83,91,10,5,75
72,61,70,62,91
61,50,33,91,69
64,31,91,16,59
68,50,3,49,36
23,11,87,60,57
73,14,1,45,53
37,20,87,5,56
9,15,9,56,54
1,60,11,72,13
74,76,53,89,67
3,93,29,42,54
84,68,57,43,98
37,33,74,84,58
