39,97,42,61,63
53,87,93,54,68
65,32,28,48,37
12,39,50,33,78
55,8,93,87,16
87,12,16,6,28
72,28,42,66,52
50,49,87,35,75
94,82,46,9,14
80,67,53,1,24
65,79,17,41,5
98,3,82,72,21
85,89,84,32,2
42,41,93,95,34
10,86,39,22,35
83,10,82,58,8
32,38,54,52,43
81,62,59,36,20
40,1,20,47,73
13,91,96,14,64
11,24,8,33,36
22,39,31,37,67
69,23,52,27,5
90,41,23,78,12
48,80,95,44,19
3,30,91,19,42
63,37,35,23,4
36,78,91,79,17
79,3,12,96,55
69,47,12,94,88
66,63,64,47,2
34,49,62,97,41
1,18,12,7,91
2,58,8,33,79
62,18,40,5,36
26,29,34,53,89
24,48,79,14,64
67,81,57,12,75
93,67,47,12,12
22,33,62,73,91
