77,21,22,9,25
8,55,6,31,50
99,46,1,83,81
10,57,71,71,47
46,53,33,18,76
69,85,58,12,59
23,26,2,28,46
71,58,99,83,79
64,79,98,16,72
64,47,95,92,75
25,51,34,19,17
78,51,46,66,85
58,33,79,73,8
71,34,87,97,13
60,53,81,61,91
50,75,55,83,5
85,59,94,23,83
14,40,95,66,50
2,82,42,53,81
81,68,71,93,84
40,28,27,16,52
68,34,58,38,53
57,73,83,20,93
95,65,37,29,81
62,40,65,63,4
75,10,1,95,82
88,77,18,75,90
6,89,38,62,72
46,24,1,51,83
95,45,2,18,32
96,4,27,69,32
95,96,64,99,5
16,94,79,37,38
7,52,8,13,97
22,80,65,66,93
48,69,37,47,39
29,80,93,64,83
66,92,2,50,1
97,85,63,82,4
47,28,80,25,83
