97,71,28,27,44
50,54,55,11,43
33,99,57,51,2
5,78,56,6,46
85,33,35,7,70
96,4,94,70,28
63,18,34,48,2
45,79,41,26,74
35,74,98,4,9
12,59,3,46,88
21,72,80,99,52
80,46,29,99,22
77,99,19,72,71
75,96,42,84,96
41,63,96,57,72
98,49,77,71,7
24,2,4,43,14
22,13,82,96,69
31,69,40,8,99
6,29,74,78,54
45,70,26,32,5
71,74,58,74,81
79,22,84,43,19
50,18,66,97,53
83,31,34,4,53
94,12,67,69,98
8,32,43,52,12
23,7,98,24,3
56,63,94,67,86
94,42,87,58,54
69,51,59,15,2
62,39,32,71,22
50,97,59,83,10
87,65,71,80,45
78,69,79,70,56
59,88,75,22,70
62,31,18,98,64
27,61,71,52,63
15,29,20,27,26
43,45,47,4,10
