6,43,1
22,13,1
25,1,1
33,1,1
44,2,1
58,6,1
60,14,1
67,7,1
95,13,1
4,4,2
18,8,2
20,29,2
38,21,2
54,8,2
56,11,2
66,6,2
68,4,2
75,7,2
10,14,3
13,13,3
16,4,3
23,1,3
37,3,3
53,19,3
78,14,3
87,5,3
96,27,3
2,6,4
5,7,4
7,25,4
9,11,4
29,9,4
35,24,4
43,3,4
61,12,4
98,3,4
14,9,5
15,6,5
19,3,5
21,5,5
28,10,5
57,7,5
62,20,5
63,9,5
88,6,5
91,6,5
97,1,5
99,14,5
100,1,5
12,21,6
41,3,6
42,5,6
45,17,6
51,18,6
59,7,6
69,3,6
81,6,6
84,9,6
85,12,6
24,1,7
30,6,7
32,1,7
36,4,7
50,18,7
64,28,7
73,9,7
82,14,7
86,16,7
90,3,7
8,23,8
34,1,8
52,27,8
70,23,8
76,8,8
83,1,8
89,3,8
94,15,8
3,5,9
27,5,9
39,32,9
40,4,9
48,8,9
55,5,9
65,16,9
71,2,9
72,3,9
77,3,9
80,7,9
93,9,9
1,12,10
11,6,10
17,7,10
26,15,10
31,7,10
46,2,10
47,14,10
49,3,10
74,13,10
79,16,10
92,5,10
