7,5,1
16,4,1
24,6,1
33,2,1
67,9,1
73,13,1
74,19,1
75,8,1
88,3,1
94,7,1
96,24,1
99,5,1
103,11,1
106,23,1
118,3,1
120,9,1
124,3,1
131,2,1
142,8,1
154,2,1
156,21,1
186,20,1
187,2,1
10,9,2
15,49,2
23,10,2
28,9,2
29,1,2
32,11,2
85,13,2
101,8,2
109,23,2
110,15,2
114,10,2
123,3,2
140,19,2
141,5,2
152,2,2
157,13,2
197,9,2
3,6,3
4,8,3
12,7,3
42,4,3
53,9,3
66,19,3
76,10,3
80,19,3
83,4,3
90,1,3
93,3,3
97,3,3
108,10,3
132,5,3
138,4,3
139,2,3
144,40,3
149,11,3
153,17,3
165,1,3
176,8,3
182,3,3
184,1,3
189,7,3
192,7,3
11,27,4
13,9,4
17,12,4
18,12,4
59,13,4
65,22,4
68,36,4
69,2,4
70,2,4
87,11,4
104,5,4
126,25,4
137,1,4
159,22,4
177,10,4
196,2,4
2,21,5
22,10,5
25,8,5
34,10,5
39,24,5
41,10,5
45,16,5
48,10,5
84,17,5
105,24,5
113,5,5
122,20,5
127,4,5
128,8,5
160,1,5
169,8,5
183,2,5
190,4,5
195,8,5
5,4,6
14,18,6
21,17,6
35,1,6
50,15,6
57,17,6
64,5,6
78,3,6
86,57,6
102,10,6
164,43,6
170,17,6
171,1,6
178,3,6
1,4,7
9,34,7
26,31,7
27,1,7
44,8,7
47,14,7
49,6,7
55,2,7
56,8,7
61,8,7
62,1,7
77,2,7
81,2,7
100,10,7
112,9,7
119,28,7
125,5,7
147,9,7
161,2,7
163,2,7
173,2,7
174,8,7
175,10,7
185,5,7
40,6,8
54,12,8
63,11,8
82,5,8
89,1,8
91,6,8
95,13,8
116,17,8
117,6,8
129,5,8
130,1,8
133,33,8
148,13,8
150,4,8
158,10,8
166,19,8
168,20,8
172,10,8
194,19,8
19,9,9
20,1,9
36,10,9
46,1,9
51,7,9
60,41,9
71,17,9
79,10,9
107,1,9
115,18,9
121,12,9
134,48,9
136,3,9
143,2,9
145,12,9
155,2,9
180,1,9
193,1,9
199,11,9
200,2,9
6,6,10
8,15,10
30,12,10
31,5,10
37,11,10
38,14,10
43,2,10
52,10,10
58,14,10
72,18,10
92,2,10
98,19,10
111,12,10
135,8,10
146,5,10
151,3,10
162,1,10
167,2,10
179,3,10
181,16,10
188,22,10
191,7,10
198,4,10
