86,77,50,3,92
3,30,13,97,63
74,58,50,26,13
79,71,83,53,62
72,98,17,76,91
76,31,14,60,46
15,65,11,56,99
30,10,61,81,8
81,1,19,96,74
74,54,55,94,45
83,7,93,2,46
64,74,66,31,84
82,73,32,10,79
74,80,47,49,35
66,40,93,73,62
78,97,13,45,28
66,21,88,62,65
26,64,79,47,5
73,28,37,70,56
1,7,19,28,45
67,45,48,85,20
50,42,23,77,1
59,2,77,1,40
65,10,24,56,80
44,85,36,24,51
80,83,82,94,90
74,79,96,17,44
71,57,66,8,4
44,37,24,51,3
37,58,53,63,14
71,97,75,2,36
51,98,55,97,22
99,9,53,32,44
84,93,10,77,60
14,59,50,7,50
5,53,10,8,94
50,17,98,5,77
91,5,54,8,94
95,23,31,53,47
15,73,41,25,79
90,15,80,76,46
59,72,30,12,6
55,94,8,62,74
94,50,41,63,34
46,61,19,94,22
66,93,47,46,35
14,6,69,20,48
18,87,52,63,43
76,58,80,43,13
37,6,79,4,25
47,59,26,75,55
28,46,42,42,98
30,92,46,37,43
21,96,77,69,1
98,92,11,84,99
50,67,22,50,6
24,86,99,53,13
77,21,37,13,22
42,57,83,73,12
92,14,19,46,17
42,36,5,6,86
45,77,9,70,59
75,26,11,73,98
85,32,12,48,6
62,44,89,42,89
85,96,80,83,31
4,53,66,81,92
21,57,92,76,63
12,34,85,86,59
60,90,74,61,66
89,31,48,41,94
31,24,86,46,97
25,85,49,37,92
5,32,2,74,88
8,71,75,73,93
37,38,40,45,23
74,64,97,58,76
86,13,21,23,74
10,48,86,60,88
65,14,5,75,25
