64,21,9,66,79
32,36,20,47,21
46,2,87,93,68
17,41,91,40,23
65,80,88,1,11
58,68,19,38,53
32,29,9,12,66
2,66,30,42,47
97,87,76,58,75
31,25,28,39,68
66,24,80,81,95
24,85,87,85,4
73,83,76,9,53
82,4,98,43,74
90,71,52,47,48
85,35,76,36,63
77,85,44,51,94
26,31,92,11,48
20,65,7,17,94
43,99,13,77,63
78,29,96,32,37
23,32,14,71,17
26,27,56,45,1
31,57,86,43,59
57,66,58,48,90
31,68,97,15,21
61,10,19,46,57
12,2,96,96,7
69,66,36,11,38
65,69,43,69,55
9,72,82,19,8
85,47,62,64,49
99,35,48,90,44
47,44,72,69,85
25,13,70,75,61
84,24,76,36,88
62,89,55,93,92
73,34,25,67,83
86,22,93,63,95
32,9,44,72,93
85,23,45,19,8
59,16,37,98,86
12,14,89,77,58
66,43,68,26,62
38,86,97,9,45
15,80,71,15,52
76,17,44,92,65
33,50,73,75,66
7,89,4,28,49
35,9,40,29,58
95,4,54,28,38
60,61,20,10,39
92,29,72,11,61
55,8,77,92,68
64,79,33,91,79
24,56,32,41,66
74,43,96,13,42
12,35,67,31,22
19,59,33,69,79
93,15,7,9,5
42,70,10,73,60
99,43,68,81,56
24,85,24,27,42
83,10,40,59,92
18,42,95,9,36
49,55,53,8,75
37,89,80,89,15
17,71,24,60,38
52,80,95,18,69
78,95,38,10,29
32,75,16,92,43
90,35,41,29,97
87,27,70,3,1
64,84,42,59,53
96,73,80,93,45
80,85,52,26,53
36,15,57,96,63
4,83,98,99,98
82,7,5,80,8
97,16,27,50,89
