41,24,37,20,22
20,94,71,88,34
83,42,94,26,21
1,59,23,65,4
15,99,81,90,4
98,2,93,39,65
26,94,89,7,1
75,62,99,53,54
80,68,20,94,7
76,53,80,29,59
48,36,44,76,86
25,55,26,60,20
52,19,74,79,21
99,14,23,87,15
85,87,60,16,51
12,50,87,19,48
64,46,18,43,84
88,78,55,13,7
55,88,72,95,12
39,35,58,23,66
1,26,56,57,86
18,93,12,43,39
8,65,69,68,97
62,43,38,51,47
17,4,61,47,40
1,45,86,54,99
6,5,85,72,20
47,64,49,16,2
75,67,6,49,60
18,23,53,67,37
54,94,85,69,89
36,51,83,39,8
32,67,88,14,82
18,15,92,31,54
66,15,28,4,89
88,93,30,99,79
74,83,75,16,45
41,47,55,30,62
49,37,97,6,8
66,86,47,8,49
94,57,25,14,40
67,90,56,33,36
36,50,64,96,40
78,57,54,51,31
81,56,29,4,76
29,83,89,1,22
40,58,95,90,22
72,54,96,38,36
61,54,2,38,17
38,29,40,58,68
62,40,21,77,4
57,37,52,28,50
59,66,96,87,4
52,10,4,61,64
86,9,9,15,85
94,51,79,47,64
19,4,51,31,45
54,18,56,12,28
57,81,98,78,53
33,82,33,7,55
46,66,12,90,26
63,7,76,90,72
17,34,87,19,66
24,26,41,99,48
46,99,78,51,87
14,81,22,92,85
59,43,70,97,75
78,63,6,65,57
94,59,84,14,2
87,55,83,37,67
77,28,34,43,2
29,78,2,89,14
78,9,35,59,13
18,80,75,14,27
82,94,21,94,41
6,65,76,53,47
69,6,65,51,44
7,2,76,21,78
86,31,35,98,73
34,23,7,54,33
