35,3,99,8,97
86,75,11,15,3
19,23,21,50,48
32,61,39,48,94
72,22,30,16,96
6,90,77,82,30
39,72,28,88,89
24,49,3,42,83
31,36,76,80,53
53,17,83,13,12
19,41,62,60,32
45,88,86,13,1
26,90,55,74,25
11,37,59,84,14
73,94,3,54,41
20,66,9,47,35
76,13,50,68,46
29,58,3,10,99
90,41,81,6,76
67,31,32,90,17
45,47,69,86,85
59,91,20,79,41
42,99,13,28,30
8,4,76,10,63
61,63,49,43,12
54,43,65,29,76
16,23,10,62,33
86,73,63,86,6
62,90,79,8,66
51,96,2,74,79
45,5,50,87,8
45,80,77,20,20
92,14,9,82,51
53,42,11,77,26
30,84,67,15,82
39,44,47,24,29
42,37,72,80,33
6,28,74,49,69
99,50,21,31,83
53,17,88,23,87
95,82,18,31,3
50,41,55,61,29
96,42,94,6,75
70,44,44,6,3
30,53,97,73,24
67,20,91,51,91
19,22,80,65,9
55,61,56,32,24
88,18,79,7,44
27,11,93,88,10
55,2,88,77,60
66,87,80,16,63
13,99,54,66,22
81,36,61,68,72
28,89,29,81,1
50,5,51,97,98
93,33,46,40,92
42,61,67,20,88
31,46,45,76,96
85,57,33,7,22
62,9,9,4,72
57,8,34,39,4
73,79,97,83,76
61,71,56,38,12
48,69,30,47,42
12,67,38,6,95
96,66,72,42,86
21,8,34,33,41
82,85,13,44,56
17,56,37,99,24
93,3,58,39,79
87,60,28,98,58
62,88,80,27,19
71,6,91,99,5
41,57,28,22,39
71,51,31,84,74
49,86,59,10,90
52,64,34,11,46
57,69,88,66,82
83,68,51,47,71
