76,56,35,96,97
38,42,67,63,89
8,11,84,68,26
27,16,82,49,79
88,27,46,43,76
90,7,38,20,42
87,63,52,77,74
9,58,23,69,75
52,81,35,42,71
74,64,44,20,19
75,27,56,44,83
27,22,84,98,29
88,86,72,16,62
86,16,71,3,45
77,77,28,37,4
29,53,7,3,37
92,25,8,52,12
49,2,39,69,94
63,73,58,8,7
41,49,68,76,74
8,18,76,70,90
27,55,86,19,3
5,57,52,10,17
53,63,50,83,27
27,20,1,17,32
78,53,45,48,35
83,90,60,81,55
93,42,54,85,73
57,98,77,29,38
75,41,49,9,11
39,39,55,45,5
81,20,46,49,4
76,2,29,20,70
90,45,78,72,29
45,24,84,57,82
77,96,95,13,44
30,86,97,10,73
52,21,6,40,98
23,41,90,5,81
22,47,13,31,21
91,65,20,24,32
57,66,54,27,88
17,99,90,61,79
78,7,31,49,52
92,97,16,57,10
22,77,27,61,29
83,8,71,83,44
76,30,55,99,65
87,71,18,89,43
4,43,68,81,79
45,93,63,66,20
67,86,77,65,39
66,10,96,35,33
21,89,97,94,18
28,17,97,61,51
69,82,31,4,73
94,74,14,89,62
1,61,32,36,17
13,68,92,7,87
45,85,51,77,70
73,18,59,26,17
99,26,94,3,34
82,99,55,26,18
27,82,6,22,69
64,51,98,4,29
89,77,52,24,1
70,96,88,84,40
30,27,9,22,21
76,48,12,68,11
19,67,40,14,71
4,81,28,61,21
31,3,13,53,36
88,97,42,30,94
96,2,92,30,29
31,89,93,34,7
1,41,16,3,42
65,49,82,62,16
64,41,92,66,79
50,4,39,6,71
90,8,10,98,34
