55,88,56,5
59,24,77,50
32,80,85,61
84,31,57,66
58,5,96,77
19,33,95,60
68,56,91,66
90,52,60,96
46,4,43,72
76,94,50,87
60,22,20,20
39,10,45,94
8,96,4,9
50,63,32,89
72,68,36,14
65,78,19,5
2,47,60,21
20,45,45,95
27,37,94,84
26,47,57,42
27,27,86,34
48,40,58,68
78,4,71,75
69,94,33,30
89,55,56,82
14,51,67,16
94,34,72,1
33,26,48,90
81,7,81,46
13,66,37,55
76,69,36,9
46,30,73,32
54,87,36,78
98,78,44,76
49,91,91,59
75,48,14,96
8,26,74,84
79,71,79,38
85,15,42,53
99,77,97,61
64,81,52,26
64,9,20,6
17,47,56,37
74,42,25,63
25,54,89,39
7,51,31,18
12,26,74,65
1,63,11,55
17,86,86,90
28,52,12,30
