99,97,3,39
92,11,51,97
84,45,73,75
65,13,30,23
51,17,94,47
96,55,12,1
60,64,51,22
86,40,21,98
49,70,32,49
36,38,87,2
77,6,50,62
61,69,50,90
63,67,20,19
5,20,37,49
67,67,59,85
44,53,55,69
43,98,90,51
33,73,52,79
9,50,33,87
48,14,68,36
3,39,87,65
97,82,5,86
82,7,90,81
20,98,24,92
50,40,8,21
69,6,37,3
99,89,31,20
33,66,53,76
10,93,82,88
38,42,50,16
90,66,33,58
25,1,42,98
65,53,71,73
11,82,29,34
12,92,37,80
21,2,78,96
89,71,44,99
53,42,63,56
42,19,34,50
9,93,71,85
69,6,54,12
69,78,58,74
33,96,64,79
28,91,57,81
11,97,8,84
45,50,65,56
78,79,98,41
9,72,88,50
13,15,3,8
47,78,63,21
