66,16,62,1
98,42,54,91
78,2,68,40
29,87,57,82
22,95,39,31
68,43,45,26
15,51,51,4
72,61,99,7
16,82,77,59
47,82,82,41
67,57,67,55
29,6,48,75
20,1,50,45
85,67,3,51
84,33,95,32
94,22,93,18
72,70,48,2
17,33,99,31
48,62,41,35
9,46,2,70
81,34,16,2
61,61,8,94
60,3,7,30
18,57,3,53
38,11,67,86
98,1,67,23
30,72,99,6
8,16,8,59
28,72,18,49
55,38,46,98
39,35,30,11
21,30,54,98
45,59,14,32
79,14,25,4
97,81,86,59
6,18,89,54
63,65,50,19
92,48,1,71
82,63,12,48
36,71,5,66
37,55,73,16
74,49,8,1
59,79,20,14
95,30,55,84
76,14,52,87
39,25,66,45
79,53,72,7
45,41,47,77
68,48,34,7
54,31,98,8
