84,32,53,69
20,56,33,42
62,45,74,77
96,49,94,85
22,13,60,85
92,44,29,23
64,78,6,82
13,27,31,61
87,76,4,29
51,35,8,3
26,20,1,62
27,80,48,99
43,94,9,78
91,86,83,24
46,33,46,96
40,98,31,80
67,53,15,19
81,27,71,95
93,66,24,15
53,86,17,93
87,34,90,76
76,1,7,27
36,27,98,11
75,60,33,68
91,51,49,17
48,37,26,82
53,93,5,96
1,43,14,34
67,18,29,3
58,23,47,72
92,99,8,82
6,32,42,76
25,9,37,68
13,55,16,9
93,61,64,86
95,51,74,37
11,30,25,15
9,18,47,43
25,37,66,92
20,3,15,59
99,78,51,22
2,66,56,74
75,85,14,99
37,93,81,60
74,6,3,63
57,75,17,86
27,96,2,61
32,54,51,71
58,50,65,35
9,39,41,63
