33,58,91,1
72,87,30,56
85,7,54,28
74,54,85,88
62,81,55,96
43,16,47,7
57,92,55,84
55,16,24,93
94,46,34,90
46,55,96,39
43,56,32,31
53,19,78,52
90,92,13,65
66,73,92,17
32,29,72,85
8,31,67,7
77,16,64,6
80,26,56,37
8,34,10,89
26,40,90,39
43,53,66,15
44,13,31,9
52,80,84,80
96,18,48,38
5,96,74,65
3,95,60,30
90,49,70,17
84,31,20,60
98,45,95,80
16,93,78,13
98,10,13,5
47,11,61,54
88,63,55,56
7,1,6,24
93,17,39,71
80,21,78,51
5,22,18,44
24,77,17,51
99,25,15,49
22,14,92,89
90,45,46,99
68,83,3,32
17,99,9,55
45,8,37,42
51,28,81,28
12,25,33,39
55,46,50,45
99,46,22,47
97,19,5,53
20,78,55,97
