1,64,2,57
47,96,90,10
36,70,53,85
2,37,73,65
6,38,15,71
47,42,91,92
7,70,52,75
76,87,12,67
64,88,36,77
43,36,98,39
51,61,45,3
96,61,24,77
63,2,86,23
73,61,15,94
77,91,40,28
11,73,67,18
35,44,79,89
3,43,33,15
87,51,1,87
16,52,6,3
68,33,62,84
37,81,29,63
45,75,51,64
79,92,92,75
72,33,21,21
63,74,36,91
33,88,87,70
79,66,11,57
78,62,60,59
37,12,33,9
80,4,70,44
46,48,14,21
65,62,67,78
75,25,28,76
63,80,42,2
16,72,61,27
18,65,41,21
98,88,35,54
25,21,86,81
54,9,30,81
43,35,77,45
98,22,80,7
48,80,74,28
87,15,71,4
14,46,40,70
64,11,86,85
72,3,44,49
46,26,3,51
42,6,35,29
69,14,46,47
