71,76,2,30
59,28,73,51
14,83,59,53
50,42,87,18
22,92,9,55
86,53,35,10
40,74,76,61
11,54,3,4
18,64,63,57
24,19,37,14
26,40,68,95
79,48,15,81
79,20,83,53
23,66,18,81
38,18,93,8
65,16,2,46
52,64,33,89
74,44,58,22
53,1,43,53
76,6,78,4
10,80,87,58
46,1,77,61
1,49,33,40
93,88,45,63
57,96,31,52
36,29,73,43
89,55,68,30
63,96,5,47
96,55,65,44
77,94,3,54
8,49,47,45
71,60,11,70
46,88,48,20
32,76,96,61
15,51,68,16
21,50,82,52
62,81,8,28
99,83,52,48
47,76,60,22
67,32,33,91
22,11,36,39
19,4,51,35
79,71,16,33
79,3,19,43
37,52,1,64
27,45,98,19
9,9,88,28
56,35,22,23
15,9,54,74
4,6,71,32
