3,20,80,56
64,12,18,66
57,45,42,26
45,81,63,7
36,39,56,64
16,73,73,9
16,11,27,49
73,98,67,70
21,3,64,75
82,1,76,82
62,78,75,68
31,89,68,38
2,81,64,64
47,79,57,64
48,8,70,67
72,25,22,98
77,1,33,40
75,42,25,88
71,70,17,9
18,40,72,70
73,83,91,85
33,82,61,5
71,1,35,82
52,60,54,55
19,87,61,43
78,15,80,42
14,34,11,94
27,38,47,58
80,28,99,87
97,29,29,80
59,68,23,51
14,56,39,15
79,55,32,89
40,86,73,97
65,59,97,19
41,3,84,58
49,18,58,2
75,98,15,61
93,78,51,58
94,96,39,99
14,3,44,34
23,74,70,9
81,10,52,51
63,25,39,31
47,60,70,79
81,48,45,20
15,43,63,28
81,88,32,55
54,28,66,55
82,4,78,10
