50,2,41,84
94,10,65,5
18,17,28,46
57,51,60,32
2,61,98,26
72,44,46,5
48,47,40,86
10,90,72,27
65,20,63,14
62,10,41,86
63,88,69,69
69,1,68,69
71,74,46,23
13,37,31,74
17,72,36,51
53,34,9,90
66,20,57,70
5,74,59,85
74,86,34,61
28,75,33,5
49,77,47,97
17,67,13,37
12,81,40,39
86,63,23,35
67,11,18,76
99,36,22,56
57,82,77,15
13,11,69,97
63,20,45,91
58,23,84,10
6,45,19,85
26,74,46,95
60,37,80,84
72,91,72,51
12,41,62,18
96,96,86,32
15,98,82,83
99,56,42,21
23,97,70,52
90,56,64,23
56,39,30,64
60,84,27,77
59,44,58,87
44,90,49,37
1,88,19,79
89,56,22,60
52,39,47,32
33,95,8,4
57,2,65,91
48,85,97,86
