68,92,49,72
10,44,65,99
58,23,50,67
52,93,64,71
19,40,63,92
16,71,21,65
44,19,7,86
20,1,76,62
57,45,96,91
12,51,94,88
66,97,5,41
1,14,41,4
28,90,50,83
82,69,68,8
73,39,74,56
75,73,81,88
32,72,85,3
66,61,82,9
5,24,3,66
85,76,39,61
49,64,36,80
2,73,4,31
93,87,95,37
45,3,60,98
38,9,82,68
91,11,91,7
79,4,34,93
28,57,70,3
68,31,39,26
59,62,15,12
58,67,98,63
15,82,53,65
74,63,66,22
84,18,66,96
33,98,13,21
45,40,58,89
55,21,79,78
98,12,23,61
96,48,62,81
60,92,99,72
44,50,85,35
10,46,83,86
32,40,56,75
79,13,49,60
30,4,94,73
36,49,2,68
47,45,79,42
74,45,58,18
78,61,93,43
27,47,5,77
