99,94,35,17
48,54,5,69
58,64,65,65
83,31,50,9
79,70,47,57
26,55,34,55
19,61,26,56
66,96,69,49
80,52,52,19
24,80,77,56
58,9,83,19
72,66,59,55
10,66,58,5
95,76,21,36
10,64,22,99
88,4,49,64
89,53,74,90
6,6,86,72
39,64,28,86
18,36,63,51
53,43,95,74
98,92,21,14
98,75,8,70
9,34,93,68
36,89,83,30
81,76,56,13
59,74,52,10
9,73,41,17
29,42,17,38
32,94,19,89
29,31,77,68
93,25,1,14
15,49,75,41
94,56,47,44
47,67,29,81
80,75,37,35
94,35,60,29
95,33,39,82
71,57,56,92
97,41,91,25
23,77,34,36
84,49,10,66
48,21,52,72
75,17,21,52
28,81,55,63
43,12,44,13
48,34,74,1
40,12,1,77
95,13,15,3
2,37,66,56
