55,43,22,64
53,26,13,7
22,50,80,73
80,65,25,40
99,19,20,95
60,64,23,20
63,24,91,84
6,68,80,40
94,53,95,15
67,58,72,98
3,63,49,69
16,71,74,19
99,56,28,74
5,85,98,37
4,89,37,48
26,14,7,31
58,60,96,55
54,3,95,64
95,88,86,17
48,46,21,99
86,30,61,89
33,74,15,40
85,37,39,84
17,26,76,28
89,81,4,83
70,50,49,97
41,83,12,87
2,89,25,17
18,12,61,45
47,49,44,65
16,34,75,27
45,70,52,13
59,93,64,23
30,18,64,99
30,28,2,73
48,82,65,43
54,85,68,63
31,62,63,46
6,74,75,55
97,64,13,35
32,67,45,20
81,59,77,7
52,39,90,69
13,15,95,62
58,41,66,91
53,67,25,32
12,68,74,64
92,99,94,7
10,95,20,93
25,81,42,60
