5,47,72,22
62,80,75,2
4,64,5,24
32,31,57,65
69,22,91,61
7,47,3,37
80,58,69,77
3,48,85,18
21,51,17,36
99,36,48,6
57,96,46,38
5,21,27,36
51,99,53,95
71,7,64,20
7,59,89,27
2,80,19,83
53,19,99,87
58,47,86,39
7,76,8,84
90,99,32,31
47,1,92,15
7,5,60,20
95,54,28,75
6,72,30,69
41,89,50,24
68,55,93,49
95,11,2,87
70,12,45,90
20,67,54,85
50,70,12,85
99,59,11,45
2,68,73,14
40,46,41,10
36,13,22,57
77,59,47,33
82,48,47,7
16,60,7,40
70,29,3,84
73,32,56,33
38,58,29,36
35,96,51,13
17,43,68,2
26,86,9,93
65,38,30,7
34,64,21,87
73,22,97,31
38,5,89,78
4,85,11,63
4,5,89,70
90,49,2,97
