16,16,22,99
37,74,22,46
75,49,3,63
97,21,6,82
24,54,35,31
57,1,99,69
74,82,8,3
68,11,62,6
96,14,90,23
27,5,17,53
80,52,89,23
16,47,61,61
31,33,35,10
84,90,10,35
58,51,78,34
9,69,93,36
7,85,60,74
1,21,3,64
67,83,85,24
54,84,38,73
27,92,24,47
14,93,1,29
57,44,18,6
4,59,7,65
67,53,8,74
65,43,13,62
30,46,21,54
28,57,69,54
12,12,21,75
85,58,46,83
79,16,86,77
55,12,4,74
78,74,49,62
70,86,2,84
43,71,90,52
35,26,24,47
63,23,47,17
96,66,29,86
2,46,78,59
98,59,14,7
21,23,39,51
94,89,65,36
11,74,58,21
41,70,28,7
39,35,36,25
27,30,58,43
75,15,97,71
79,71,77,42
31,76,72,86
71,72,13,46
