27,65,70,17
6,69,29,24
53,18,40,43
9,22,76,56
24,91,72,32
85,69,76,98
50,75,26,14
44,71,80,7
6,74,66,15
65,96,94,16
26,55,44,46
7,43,84,14
86,12,33,37
36,80,9,72
95,51,90,58
89,78,6,7
35,71,31,65
76,86,73,53
90,90,94,28
17,61,25,19
46,99,24,30
44,41,70,81
22,63,25,60
80,17,45,93
14,54,53,21
84,12,55,98
20,27,92,61
61,32,92,89
49,65,61,70
52,70,47,89
80,31,8,70
22,37,48,81
31,46,6,23
34,18,15,81
29,20,57,1
29,91,24,29
84,59,71,40
62,13,47,58
58,42,48,27
34,62,83,15
88,20,10,63
56,75,22,91
66,87,76,86
96,99,62,31
6,77,97,92
3,77,52,86
65,63,74,22
34,7,53,80
5,53,81,53
72,84,97,35
