93,34,21,58
17,7,26,20
92,17,59,93
26,60,67,51
75,70,53,73
36,39,32,24
96,71,37,34
53,28,5,34
64,96,73,99
31,47,14,48
84,44,64,78
20,27,37,21
72,8,20,99
88,55,16,81
9,93,13,17
53,9,38,45
50,41,25,26
23,15,58,9
83,89,17,72
49,22,95,84
48,51,26,25
7,61,86,35
2,46,17,4
21,83,17,21
65,41,50,47
48,74,79,46
97,55,98,98
88,96,89,27
36,68,96,51
31,19,30,77
72,2,99,82
12,93,75,38
59,75,4,19
86,27,32,6
52,86,88,95
83,58,10,33
83,78,16,21
75,89,34,39
70,67,76,68
22,62,70,58
29,53,51,58
48,26,76,58
26,31,44,12
11,88,26,34
54,32,88,94
35,49,19,92
75,18,16,17
84,44,80,67
6,20,8,19
75,49,32,14
