65,51,31,18
86,43,25,67
61,25,20,82
20,16,95,64
92,55,67,20
14,44,81,31
99,93,44,91
85,58,40,42
57,27,43,73
44,56,67,66
94,97,97,8
92,40,46,39
23,18,31,54
21,61,2,14
86,16,84,96
89,93,47,36
68,71,68,86
14,96,63,85
95,46,8,77
19,50,3,2
86,15,73,21
12,83,88,66
53,79,90,77
27,61,52,77
23,72,23,62
30,12,34,79
83,42,96,64
29,2,97,93
59,66,51,92
54,57,21,84
32,67,43,28
3,79,35,87
66,37,88,61
86,7,97,15
26,29,2,70
75,37,70,85
50,43,23,6
63,73,66,34
91,28,48,84
77,17,73,2
57,62,86,31
91,13,80,73
44,51,45,47
86,60,64,53
75,36,24,21
75,97,65,58
44,57,14,37
39,76,31,45
82,22,39,48
21,72,95,10
