63,20,7,13
88,35,46,13
15,32,31,4
75,31,99,58
37,13,76,6
51,69,30,87
34,24,9,90
85,19,69,52
10,98,64,34
82,53,43,59
50,7,1,44
97,11,60,90
31,66,12,13
78,34,24,29
74,97,42,42
3,88,89,69
51,96,80,98
41,55,60,53
98,99,24,89
96,71,51,38
60,18,85,80
41,24,80,95
37,18,71,72
57,50,47,28
76,92,9,61
48,73,97,76
2,21,18,85
1,38,70,53
92,2,65,5
90,63,85,22
75,57,21,7
44,39,88,43
85,28,36,71
13,83,20,21
95,45,56,92
96,42,98,74
3,9,62,78
72,36,54,81
49,95,54,39
58,88,34,78
58,15,90,5
73,77,41,54
36,10,65,81
46,34,80,4
60,40,25,22
90,78,55,84
21,12,72,5
29,43,28,29
89,32,65,34
78,85,39,85
