54,51,65,76
83,98,98,53
35,60,48,1
35,94,49,32
53,96,29,11
83,69,87,32
3,26,63,3
12,95,40,14
55,7,65,14
84,58,88,42
82,22,78,68
27,47,42,31
97,65,73,35
29,66,9,9
93,75,77,82
12,27,25,78
94,98,52,19
49,8,46,86
17,43,80,27
60,47,32,73
49,30,97,40
73,3,60,54
8,43,4,40
23,19,16,26
98,66,47,7
30,11,60,51
35,11,67,52
54,23,75,65
91,4,72,41
60,85,28,26
29,39,17,57
95,56,96,86
1,1,43,28
1,59,13,60
52,97,66,20
81,20,12,60
99,33,89,65
71,70,64,58
37,74,62,39
30,45,81,25
80,22,80,61
62,65,73,74
14,64,77,30
4,72,94,29
37,89,95,95
56,47,42,73
79,42,51,60
19,8,73,50
16,64,43,23
28,4,57,95
